Country Name,Country Code,Series Name,Series Code,YR2023
Guinea-Bissau,GNB,"Population ages 65 and above, male",SP.POP.65UP.MA.IN,24195
Guinea-Bissau,GNB,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,36802
Guinea-Bissau,GNB,"Population ages 80 and above, female",SP.POP.80UP.FE,3732
Guinea-Bissau,GNB,"Population ages 80 and above, male",SP.POP.80UP.MA,2675
Guinea-Bissau,GNB,"Population, female",SP.POP.TOTL.FE.IN,1088101
Guinea-Bissau,GNB,"Population, male",SP.POP.TOTL.MA.IN,1062741
Guinea-Bissau,GNB,"Population, total",SP.POP.TOTL,2150842
Guinea-Bissau,GNB,Urban population,SP.URB.TOTL,977902
Guyana,GUY,"Population ages 0-14, female",SP.POP.0014.FE.IN,114056
Guyana,GUY,"Population ages 0-14, male",SP.POP.0014.MA.IN,117534
Guyana,GUY,"Population ages 15-64, female",SP.POP.1564.FE.IN,270947
Guyana,GUY,"Population ages 15-64, male",SP.POP.1564.MA.IN,258670
Guyana,GUY,"Population ages 65 and above, male",SP.POP.65UP.MA.IN,22621
Guyana,GUY,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,30007
Guyana,GUY,"Population ages 80 and above, female",SP.POP.80UP.FE,5079
Guyana,GUY,"Population ages 80 and above, male",SP.POP.80UP.MA,2983
Guyana,GUY,"Population, female",SP.POP.TOTL.FE.IN,415010
Guyana,GUY,"Population, male",SP.POP.TOTL.MA.IN,398825
Guyana,GUY,"Population, total",SP.POP.TOTL,813834
Guyana,GUY,Urban population,SP.URB.TOTL,221054
Haiti,HTI,"Population ages 0-14, female",SP.POP.0014.FE.IN,1848733
Haiti,HTI,"Population ages 0-14, male",SP.POP.0014.MA.IN,1878828
Haiti,HTI,"Population ages 15-64, female",SP.POP.1564.FE.IN,3761500
Haiti,HTI,"Population ages 15-64, male",SP.POP.1564.MA.IN,3695599
Haiti,HTI,"Population ages 65 and above, male",SP.POP.65UP.MA.IN,231271
Haiti,HTI,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,308834
Haiti,HTI,"Population ages 80 and above, female",SP.POP.80UP.FE,40697
Haiti,HTI,"Population ages 80 and above, male",SP.POP.80UP.MA,23919
Haiti,HTI,"Population, female",SP.POP.TOTL.FE.IN,5919066
Haiti,HTI,"Population, male",SP.POP.TOTL.MA.IN,5805698
Haiti,HTI,"Population, total",SP.POP.TOTL,11724763
Haiti,HTI,Urban population,SP.URB.TOTL,6994525
Heavily indebted poor countries (HIPC),HPC,"Population ages 0-14, female",SP.POP.0014.FE.IN,188309394
Heavily indebted poor countries (HIPC),HPC,"Population ages 0-14, male",SP.POP.0014.MA.IN,192628792
Heavily indebted poor countries (HIPC),HPC,"Population ages 15-64, female",SP.POP.1564.FE.IN,252196370
Heavily indebted poor countries (HIPC),HPC,"Population ages 15-64, male",SP.POP.1564.MA.IN,248323462
Heavily indebted poor countries (HIPC),HPC,"Population ages 65 and above, male",SP.POP.65UP.MA.IN,11674405
Heavily indebted poor countries (HIPC),HPC,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,14863017
Heavily indebted poor countries (HIPC),HPC,"Population ages 80 and above, female",SP.POP.80UP.FE,1903128
Heavily indebted poor countries (HIPC),HPC,"Population ages 80 and above, male",SP.POP.80UP.MA,1239433
Heavily indebted poor countries (HIPC),HPC,"Population, female",SP.POP.TOTL.FE.IN,455368781
Heavily indebted poor countries (HIPC),HPC,"Population, male",SP.POP.TOTL.MA.IN,452626654
Heavily indebted poor countries (HIPC),HPC,"Population, total",SP.POP.TOTL,907995430
Heavily indebted poor countries (HIPC),HPC,Urban population,SP.URB.TOTL,349735912
High income,HIC,"Population ages 0-14, female",SP.POP.0014.FE.IN,96227228
High income,HIC,"Population ages 0-14, male",SP.POP.0014.MA.IN,101177913
High income,HIC,"Population ages 15-64, female",SP.POP.1564.FE.IN,394033446
High income,HIC,"Population ages 15-64, male",SP.POP.1564.MA.IN,410061451
High income,HIC,"Population ages 65 and above, male",SP.POP.65UP.MA.IN,108275260
High income,HIC,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,135641239
High income,HIC,"Population ages 80 and above, female",SP.POP.80UP.FE,41426027
High income,HIC,"Population ages 80 and above, male",SP.POP.80UP.MA,25965586
High income,HIC,"Population, female",SP.POP.TOTL.FE.IN,625901910
High income,HIC,"Population, male",SP.POP.TOTL.MA.IN,619514621
High income,HIC,"Population, total",SP.POP.TOTL,1245416528
High income,HIC,Urban population,SP.URB.TOTL,1019447184
Honduras,HND,"Population ages 0-14, female",SP.POP.0014.FE.IN,1534381
Honduras,HND,"Population ages 0-14, male",SP.POP.0014.MA.IN,1609247
Honduras,HND,"Population ages 15-64, female",SP.POP.1564.FE.IN,3459042
Honduras,HND,"Population ages 15-64, male",SP.POP.1564.MA.IN,3527143
Honduras,HND,"Population ages 65 and above, male",SP.POP.65UP.MA.IN,210978
Honduras,HND,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,253008
Honduras,HND,"Population ages 80 and above, female",SP.POP.80UP.FE,35161
Honduras,HND,"Population ages 80 and above, male",SP.POP.80UP.MA,21258
Honduras,HND,"Population, female",SP.POP.TOTL.FE.IN,5246431
Honduras,HND,"Population, male",SP.POP.TOTL.MA.IN,5347368
Honduras,HND,"Population, total",SP.POP.TOTL,10593798
Honduras,HND,Urban population,SP.URB.TOTL,6378738
"Hong Kong SAR, China",HKG,"Population ages 0-14, female",SP.POP.0014.FE.IN,419460
"Hong Kong SAR, China",HKG,"Population ages 0-14, male",SP.POP.0014.MA.IN,452923
"Hong Kong SAR, China",HKG,"Population ages 15-64, female",SP.POP.1564.FE.IN,2715682
"Hong Kong SAR, China",HKG,"Population ages 15-64, male",SP.POP.1564.MA.IN,2191290
"Hong Kong SAR, China",HKG,"Population ages 65 and above, male",SP.POP.65UP.MA.IN,737720
"Hong Kong SAR, China",HKG,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,833334
"Hong Kong SAR, China",HKG,"Population ages 80 and above, female",SP.POP.80UP.FE,231617
"Hong Kong SAR, China",HKG,"Population ages 80 and above, male",SP.POP.80UP.MA,167814
"Hong Kong SAR, China",HKG,"Population, female",SP.POP.TOTL.FE.IN,3968475
"Hong Kong SAR, China",HKG,"Population, male",SP.POP.TOTL.MA.IN,3381933
"Hong Kong SAR, China",HKG,"Population, total",SP.POP.TOTL,7350409
"Hong Kong SAR, China",HKG,Urban population,SP.URB.TOTL,7350409
Hungary,HUN,"Population ages 0-14, female",SP.POP.0014.FE.IN,662248
Hungary,HUN,"Population ages 0-14, male",SP.POP.0014.MA.IN,697699
Hungary,HUN,"Population ages 15-64, female",SP.POP.1564.FE.IN,3097470
Hungary,HUN,"Population ages 15-64, male",SP.POP.1564.MA.IN,3132189
Hungary,HUN,"Population ages 65 and above, male",SP.POP.65UP.MA.IN,716742
Hungary,HUN,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,1150656
Hungary,HUN,"Population ages 80 and above, female",SP.POP.80UP.FE,297432
Hungary,HUN,"Population ages 80 and above, male",SP.POP.80UP.MA,129536
Hungary,HUN,"Population, female",SP.POP.TOTL.FE.IN,4910373
Hungary,HUN,"Population, male",SP.POP.TOTL.MA.IN,4546630
Hungary,HUN,"Population, total",SP.POP.TOTL,9457003
Hungary,HUN,Urban population,SP.URB.TOTL,6890751
Iceland,ISL,"Population ages 0-14, female",SP.POP.0014.FE.IN,34180
Iceland,ISL,"Population ages 0-14, male",SP.POP.0014.MA.IN,36195
Iceland,ISL,"Population ages 15-64, female",SP.POP.1564.FE.IN,121864
Iceland,ISL,"Population ages 15-64, male",SP.POP.1564.MA.IN,131668
Iceland,ISL,"Population ages 65 and above, male",SP.POP.65UP.MA.IN,29170
Iceland,ISL,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,31330
Iceland,ISL,"Population ages 80 and above, female",SP.POP.80UP.FE,7852
Iceland,ISL,"Population ages 80 and above, male",SP.POP.80UP.MA,5992
Iceland,ISL,"Population, female",SP.POP.TOTL.FE.IN,187375
Iceland,ISL,"Population, male",SP.POP.TOTL.MA.IN,197033
Iceland,ISL,"Population, total",SP.POP.TOTL,384407
Iceland,ISL,Urban population,SP.URB.TOTL,361504
IDA & IBRD total,IBT,"Population ages 0-14, female",SP.POP.0014.FE.IN,880470171
IDA & IBRD total,IBT,"Population ages 0-14, male",SP.POP.0014.MA.IN,935529205
IDA & IBRD total,IBT,"Population ages 15-64, female",SP.POP.1564.FE.IN,2189799930
IDA & IBRD total,IBT,"Population ages 15-64, male",SP.POP.1564.MA.IN,2245917299
IDA & IBRD total,IBT,"Population ages 65 and above, male",SP.POP.65UP.MA.IN,252017553
IDA & IBRD total,IBT,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,318093789
IDA & IBRD total,IBT,"Population ages 80 and above, female",SP.POP.80UP.FE,59210980
IDA & IBRD total,IBT,"Population ages 80 and above, male",SP.POP.80UP.MA,35497495
IDA & IBRD total,IBT,"Population, female",SP.POP.TOTL.FE.IN,3388363879
IDA & IBRD total,IBT,"Population, male",SP.POP.TOTL.MA.IN,3433464061
IDA & IBRD total,IBT,"Population, total",SP.POP.TOTL,6821827938
IDA & IBRD total,IBT,Urban population,SP.URB.TOTL,3607083271
India,IND,"Population ages 0-14, female",SP.POP.0014.FE.IN,170174929
India,IND,"Population ages 0-14, male",SP.POP.0014.MA.IN,185558095
India,IND,"Population ages 15-64, female",SP.POP.1564.FE.IN,468590333
India,IND,"Population ages 15-64, male",SP.POP.1564.MA.IN,503270194
India,IND,"Population ages 65 and above, male",SP.POP.65UP.MA.IN,48023243
India,IND,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,53010869
India,IND,"Population ages 80 and above, female",SP.POP.80UP.FE,8656030
India,IND,"Population ages 80 and above, male",SP.POP.80UP.MA,6391993
India,IND,"Population, female",SP.POP.TOTL.FE.IN,691776131
India,IND,"Population, male",SP.POP.TOTL.MA.IN,736851532
India,IND,"Population, total",SP.POP.TOTL,1428627663
India,IND,Urban population,SP.URB.TOTL,519506163
Indonesia,IDN,"Population ages 0-14, female",SP.POP.0014.FE.IN,33616502
Indonesia,IDN,"Population ages 0-14, male",SP.POP.0014.MA.IN,35439686
Indonesia,IDN,"Population ages 15-64, female",SP.POP.1564.FE.IN,93184462
Indonesia,IDN,"Population ages 15-64, male",SP.POP.1564.MA.IN,95797731
Indonesia,IDN,"Population ages 65 and above, male",SP.POP.65UP.MA.IN,8470414
Indonesia,IDN,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,11025327
Indonesia,IDN,"Population ages 80 and above, female",SP.POP.80UP.FE,1790554
Indonesia,IDN,"Population ages 80 and above, male",SP.POP.80UP.MA,988554
Indonesia,IDN,"Population, female",SP.POP.TOTL.FE.IN,137826291
Indonesia,IDN,"Population, male",SP.POP.TOTL.MA.IN,139707831
Indonesia,IDN,"Population, total",SP.POP.TOTL,277534122
Indonesia,IDN,Urban population,SP.URB.TOTL,162557286
"Iran, Islamic Rep.",IRN,"Population ages 0-14, female",SP.POP.0014.FE.IN,10105012
"Iran, Islamic Rep.",IRN,"Population ages 0-14, male",SP.POP.0014.MA.IN,10631040
"Iran, Islamic Rep.",IRN,"Population ages 15-64, female",SP.POP.1564.FE.IN,30304827
"Iran, Islamic Rep.",IRN,"Population ages 15-64, male",SP.POP.1564.MA.IN,31056900
"Iran, Islamic Rep.",IRN,"Population ages 65 and above, male",SP.POP.65UP.MA.IN,3314454
"Iran, Islamic Rep.",IRN,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,3760534
"Iran, Islamic Rep.",IRN,"Population ages 80 and above, female",SP.POP.80UP.FE,624100
"Iran, Islamic Rep.",IRN,"Population ages 80 and above, male",SP.POP.80UP.MA,374973
"Iran, Islamic Rep.",IRN,"Population, female",SP.POP.TOTL.FE.IN,44170373
"Iran, Islamic Rep.",IRN,"Population, male",SP.POP.TOTL.MA.IN,45002394
"Iran, Islamic Rep.",IRN,"Population, total",SP.POP.TOTL,89172767
"Iran, Islamic Rep.",IRN,Urban population,SP.URB.TOTL,68892205
Iraq,IRQ,"Population ages 0-14, female",SP.POP.0014.FE.IN,8280418
Iraq,IRQ,"Population ages 0-14, male",SP.POP.0014.MA.IN,8706288
Iraq,IRQ,"Population ages 15-64, female",SP.POP.1564.FE.IN,13501971
Iraq,IRQ,"Population ages 15-64, male",SP.POP.1564.MA.IN,13473714
Iraq,IRQ,"Population ages 65 and above, male",SP.POP.65UP.MA.IN,626496
Iraq,IRQ,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,915673
Iraq,IRQ,"Population ages 80 and above, female",SP.POP.80UP.FE,127000
Iraq,IRQ,"Population ages 80 and above, male",SP.POP.80UP.MA,66339
Iraq,IRQ,"Population, female",SP.POP.TOTL.FE.IN,22698062
Iraq,IRQ,"Population, male",SP.POP.TOTL.MA.IN,22806498
Iraq,IRQ,"Population, total",SP.POP.TOTL,45504560
Iraq,IRQ,Urban population,SP.URB.TOTL,32580810
Ireland,IRL,"Population ages 0-14, female",SP.POP.0014.FE.IN,483329
Ireland,IRL,"Population ages 0-14, male",SP.POP.0014.MA.IN,507080
Ireland,IRL,"Population ages 15-64, female",SP.POP.1564.FE.IN,1697760
Ireland,IRL,"Population ages 15-64, male",SP.POP.1564.MA.IN,1673524
Ireland,IRL,"Population ages 65 and above, male",SP.POP.65UP.MA.IN,377570
Ireland,IRL,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,421561
Ireland,IRL,"Population ages 80 and above, female",SP.POP.80UP.FE,106355
Ireland,IRL,"Population ages 80 and above, male",SP.POP.80UP.MA,78074
Ireland,IRL,"Population, female",SP.POP.TOTL.FE.IN,2602649
Ireland,IRL,"Population, male",SP.POP.TOTL.MA.IN,2558174
Ireland,IRL,"Population, total",SP.POP.TOTL,5160824
Ireland,IRL,Urban population,SP.URB.TOTL,3326977
Isle of Man,IMN,"Population ages 0-14, female",SP.POP.0014.FE.IN,5995
Isle of Man,IMN,"Population ages 0-14, male",SP.POP.0014.MA.IN,6196
Isle of Man,IMN,"Population ages 15-64, female",SP.POP.1564.FE.IN,26602
Isle of Man,IMN,"Population ages 15-64, male",SP.POP.1564.MA.IN,26694
Isle of Man,IMN,"Population ages 65 and above, male",SP.POP.65UP.MA.IN,9058
Isle of Man,IMN,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,10166
Isle of Man,IMN,"Population ages 80 and above, female",SP.POP.80UP.FE,2977
Isle of Man,IMN,"Population ages 80 and above, male",SP.POP.80UP.MA,2161
Isle of Man,IMN,"Population, female",SP.POP.TOTL.FE.IN,42763
Isle of Man,IMN,"Population, male",SP.POP.TOTL.MA.IN,41947
Isle of Man,IMN,"Population, total",SP.POP.TOTL,84710
Isle of Man,IMN,Urban population,SP.URB.TOTL,45305
Israel,ISR,"Population ages 0-14, female",SP.POP.0014.FE.IN,1320365
Israel,ISR,"Population ages 0-14, male",SP.POP.0014.MA.IN,1390049
Israel,ISR,"Population ages 15-64, female",SP.POP.1564.FE.IN,2887310
Israel,ISR,"Population ages 15-64, male",SP.POP.1564.MA.IN,2921912
Israel,ISR,"Population ages 65 and above, male",SP.POP.65UP.MA.IN,528704
Israel,ISR,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,651934
Israel,ISR,"Population ages 80 and above, female",SP.POP.80UP.FE,170405
Israel,ISR,"Population ages 80 and above, male",SP.POP.80UP.MA,115099
Israel,ISR,"Population, female",SP.POP.TOTL.FE.IN,4859609
Israel,ISR,"Population, male",SP.POP.TOTL.MA.IN,4840666
Israel,ISR,"Population, total",SP.POP.TOTL,9700276
Israel,ISR,Urban population,SP.URB.TOTL,9007094
Italy,ITA,"Population ages 0-14, female",SP.POP.0014.FE.IN,3481606
Italy,ITA,"Population ages 0-14, male",SP.POP.0014.MA.IN,3684429
Italy,ITA,"Population ages 15-64, female",SP.POP.1564.FE.IN,18548083
Italy,ITA,"Population ages 15-64, male",SP.POP.1564.MA.IN,18662239
Italy,ITA,"Population ages 65 and above, male",SP.POP.65UP.MA.IN,6317187
Italy,ITA,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,8052201
Italy,ITA,"Population ages 80 and above, female",SP.POP.80UP.FE,2844652
Italy,ITA,"Population ages 80 and above, male",SP.POP.80UP.MA,1774274
Italy,ITA,"Population, female",SP.POP.TOTL.FE.IN,30081890
Italy,ITA,"Population, male",SP.POP.TOTL.MA.IN,28663855
Italy,ITA,"Population, total",SP.POP.TOTL,58745744
Italy,ITA,Urban population,SP.URB.TOTL,42281074
Jamaica,JAM,"Population ages 0-14, female",SP.POP.0014.FE.IN,269479
Jamaica,JAM,"Population ages 0-14, male",SP.POP.0014.MA.IN,279440
Jamaica,JAM,"Population ages 15-64, female",SP.POP.1564.FE.IN,1032603
Jamaica,JAM,"Population ages 15-64, male",SP.POP.1564.MA.IN,1024990
Jamaica,JAM,"Population ages 65 and above, male",SP.POP.65UP.MA.IN,96571
Jamaica,JAM,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,122460
Jamaica,JAM,"Population ages 80 and above, female",SP.POP.80UP.FE,17648
Jamaica,JAM,"Population ages 80 and above, male",SP.POP.80UP.MA,13191
Jamaica,JAM,"Population, female",SP.POP.TOTL.FE.IN,1424543
Jamaica,JAM,"Population, male",SP.POP.TOTL.MA.IN,1401001
Jamaica,JAM,"Population, total",SP.POP.TOTL,2825544
Jamaica,JAM,Urban population,SP.URB.TOTL,1621241
Japan,JPN,"Population ages 0-14, female",SP.POP.0014.FE.IN,6968327
Japan,JPN,"Population ages 0-14, male",SP.POP.0014.MA.IN,7297755
Japan,JPN,"Population ages 15-64, female",SP.POP.1564.FE.IN,35890688
Japan,JPN,"Population ages 15-64, male",SP.POP.1564.MA.IN,36831696
Japan,JPN,"Population ages 65 and above, male",SP.POP.65UP.MA.IN,16316332
Japan,JPN,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,21084618
Japan,JPN,"Population ages 80 and above, female",SP.POP.80UP.FE,8449647
Japan,JPN,"Population ages 80 and above, male",SP.POP.80UP.MA,5006040
Japan,JPN,"Population, female",SP.POP.TOTL.FE.IN,63943633
Japan,JPN,"Population, male",SP.POP.TOTL.MA.IN,60445783
Japan,JPN,"Population, total",SP.POP.TOTL,124389416
Japan,JPN,Urban population,SP.URB.TOTL,114491750
Jordan,JOR,"Population ages 0-14, female",SP.POP.0014.FE.IN,1750465
Jordan,JOR,"Population ages 0-14, male",SP.POP.0014.MA.IN,1821064
Jordan,JOR,"Population ages 15-64, female",SP.POP.1564.FE.IN,3482276
Jordan,JOR,"Population ages 15-64, male",SP.POP.1564.MA.IN,3832270
Jordan,JOR,"Population ages 65 and above, male",SP.POP.65UP.MA.IN,215649
Jordan,JOR,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,235330
Jordan,JOR,"Population ages 80 and above, female",SP.POP.80UP.FE,37621
Jordan,JOR,"Population ages 80 and above, male",SP.POP.80UP.MA,24846
Jordan,JOR,"Population, female",SP.POP.TOTL.FE.IN,5468070
Jordan,JOR,"Population, male",SP.POP.TOTL.MA.IN,5868983
Jordan,JOR,"Population, total",SP.POP.TOTL,11337052
Jordan,JOR,Urban population,SP.URB.TOTL,10432355
Kazakhstan,KAZ,"Population ages 0-14, female",SP.POP.0014.FE.IN,2854241
Kazakhstan,KAZ,"Population ages 0-14, male",SP.POP.0014.MA.IN,3025710
Kazakhstan,KAZ,"Population ages 15-64, female",SP.POP.1564.FE.IN,6377443
Kazakhstan,KAZ,"Population ages 15-64, male",SP.POP.1564.MA.IN,5958772
Kazakhstan,KAZ,"Population ages 65 and above, male",SP.POP.65UP.MA.IN,572811
Kazakhstan,KAZ,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,1052449
Kazakhstan,KAZ,"Population ages 80 and above, female",SP.POP.80UP.FE,178148
Kazakhstan,KAZ,"Population ages 80 and above, male",SP.POP.80UP.MA,61674
Kazakhstan,KAZ,"Population, female",SP.POP.TOTL.FE.IN,10284133
Kazakhstan,KAZ,"Population, male",SP.POP.TOTL.MA.IN,9557294
Kazakhstan,KAZ,"Population, total",SP.POP.TOTL,19841426
Kazakhstan,KAZ,Urban population,SP.URB.TOTL,11543543
Kenya,KEN,"Population ages 0-14, female",SP.POP.0014.FE.IN,10211069
Kenya,KEN,"Population ages 0-14, male",SP.POP.0014.MA.IN,10297609
Kenya,KEN,"Population ages 15-64, female",SP.POP.1564.FE.IN,16663846
Kenya,KEN,"Population ages 15-64, male",SP.POP.1564.MA.IN,16326167
Kenya,KEN,"Population ages 65 and above, male",SP.POP.65UP.MA.IN,680425
Kenya,KEN,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,921471
Kenya,KEN,"Population ages 80 and above, female",SP.POP.80UP.FE,186090
Kenya,KEN,"Population ages 80 and above, male",SP.POP.80UP.MA,90905
Kenya,KEN,"Population, female",SP.POP.TOTL.FE.IN,27796386
Kenya,KEN,"Population, male",SP.POP.TOTL.MA.IN,27304201
Kenya,KEN,"Population, total",SP.POP.TOTL,55100586
Kenya,KEN,Urban population,SP.URB.TOTL,16265693
Kiribati,KIR,"Population ages 0-14, female",SP.POP.0014.FE.IN,23382
Kiribati,KIR,"Population ages 0-14, male",SP.POP.0014.MA.IN,24558
Kiribati,KIR,"Population ages 15-64, female",SP.POP.1564.FE.IN,41747
Kiribati,KIR,"Population ages 15-64, male",SP.POP.1564.MA.IN,38618
Kiribati,KIR,"Population ages 65 and above, male",SP.POP.65UP.MA.IN,1968
Kiribati,KIR,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,3242
Kiribati,KIR,"Population ages 80 and above, female",SP.POP.80UP.FE,360
Kiribati,KIR,"Population ages 80 and above, male",SP.POP.80UP.MA,156
